"email","quality","result","free","role"
"jennifer.sergeant@thebiglifegroup.com","good","ok","no","no"
"jennifer@bebetots.co.uk.","bad","invalid","no","no"
"jennifer@wishingwellnurseries.co.uk","good","ok","no","no"
"jenniferalewis22@gmail.com","good","ok","yes","no"
"jenny.ladybird@outlook.com","risky","unknown","yes","no"
"jenny@barlowmoorca.co.uk","good","ok","no","no"
"jenny@monkeypuzzlebexleyheath.co.uk","good","ok","no","no"
"jenny@monkeypuzzlewelling.co.uk","good","ok","no","no"
"jenny@railwaychildrendaycare.co.uk","good","ok","no","no"
"jennycherrytree@hotmail.co.uk","good","ok","yes","no"
"jesmond@kids1st.net","good","ok","no","no"
"jess.mills@willow-cottage.com","risky","catch_all","no","no"
"jesscrow@tiddlywinksnursery.com","bad","invalid","no","no"
"jessfearnleydaynursery@hotmail.com","good","ok","yes","no"
"jessica@appletreeschildcare.co.uk","good","ok","no","no"
"jessica@lagad.co.uk","good","ok","no","no"
"jestersonline2020@yahoo.com","risky","unknown","yes","no"
"jfaulkner@creativeflairkids.com","good","ok","no","no"
"jfors@fouroaksprimary.bham.sch.uk","risky","catch_all","no","no"
"jfreear@tomthumbdaycare.co.uk","good","ok","no","no"
"jhart@shapesdaynursery.co.uk","good","ok","no","no"
"jigna@brighttots.co.uk","good","ok","no","no"
"jigsawcurzonhousedaynursery@yahoo.co.uk","risky","unknown","yes","no"
"jill@345nurseryschool.com","good","ok","no","no"
"jitbnurseryoffice@gmail.com","good","ok","yes","no"
"jitbyewtree@hotmail.com","good","ok","yes","no"
"jkhan@kidsuni.co.uk","good","ok","no","no"
"jkirsty@hotmail.com","good","ok","yes","no"
"jm@tynemouthnursery.com","good","ok","no","no"
"jo.cornish@kidsplanetdaynurseries.co.uk","good","ok","no","no"
"jo@ashbournedaynurseries.com","good","ok","no","no"
"jo@daisychainchildcare.com","good","ok","no","no"
"joan.littleangels@hotmail.com","good","ok","yes","no"
"joanna.berry@surestarthyndburn.co.uk","good","ok","no","no"
"joanne_philpot@sky.com","risky","catch_all","no","no"
"joanneatdaisychains@hotmail.com","good","ok","yes","no"
"joannejbrewer@hotmail.com","good","ok","yes","no"
"jodie.parker@hopscotchdaynurseries.co.uk","good","ok","no","no"
"jodie@hucknalldaynursery.co.uk","good","ok","no","no"
"joe@nature4nurture.co.uk","bad","invalid","no","no"
"johanne@boltonnursery.org.uk","risky","catch_all","no","no"
"john@willowsdn.co.uk","risky","catch_all","no","no"
"johnconstantinou@gmail.com","good","ok","yes","no"
"johnming43@aol.com","good","ok","yes","no"
"johnperry@chestnut-nursery.com","good","ok","no","no"
"johnsongarden@tiscali.co.uk","good","ok","yes","no"
"jollyrainbowsnurseryltd@gmail.com","good","ok","yes","no"
"josephs@yorkchildcare.co.uk","good","ok","no","no"
"joy@saltwaynursery.co.uk","bad","invalid","no","no"
"joybaker_1961@hotmail.com","good","ok","yes","no"
"joyce@royalgatekids.com","risky","catch_all","no","no"
"jr.nursery@ccc.coop","risky","catch_all","no","no"
"jraspanesar@aol.com","good","ok","yes","no"
"jtricks@tomthumbgroup.co.uk","good","ok","no","no"
"judy@cherrytreenursery.com","good","ok","no","no"
"judyshousenursery@gmail.com","good","ok","yes","no"
"julia.durbin@childbase.com","good","ok","no","no"
"julie.byrne@btinternet.com","risky","unknown","yes","no"
"julie.duffey@wainscotnursery.co.uk","good","ok","no","no"
"julie.lightley@gmail.com","good","ok","yes","no"
"julie.miles@theeducationpeople.org","good","ok","no","no"
"julie.peacock@skerneparkcea.org.uk","risky","catch_all","no","no"
"julie@adventurevalleydaynursery.co.uk","good","ok","no","no"
"julie@insideoutnursery.com","risky","catch_all","no","no"
"julie@onceuponatime.org.uk","good","ok","no","no"
"julie@thehub-buckshaw.co.uk","risky","catch_all","no","no"
"juliejitterbugs@aol.com","good","ok","yes","no"
"jumokeogidan@gmail.com","good","ok","yes","no"
"jumpingjackschildcare@gmail.com","good","ok","yes","no"
"jumpinjacksnursery@gmail.com","good","ok","yes","no"
"junglejunction1@hotmail.com","good","ok","yes","no"
"just4kids2013@yahoo.com","good","ok","yes","no"
"justforkidz@hotmail.co.uk","good","ok","yes","no"
"justinewatts@hotmail.co.uk","good","ok","yes","no"
"jw3finchleyroad@brighthorizons.com","good","ok","no","no"
"k.ayad@robocode.uk","risky","catch_all","no","no"
"k.haselberger@googlemail.com","good","ok","yes","no"
"k.tusha@ymail.com","risky","unknown","yes","no"
"k8zmonkeyz2013@outlook.com","risky","unknown","yes","no"
"kaleidascope@hotmail.co.uk","good","ok","yes","no"
"karen.care@live.co.uk","good","ok","yes","no"
"karen@chestnut-nursery.co.uk","bad","invalid","no","no"
"karen@chestnut-nursery.com","good","ok","no","no"
"karenfothergill@me.com","good","ok","yes","no"
"karenhartlesdsl@pipex.com","bad","invalid","no","no"
"karinmck@hotmail.co.uk","good","ok","yes","no"
"kate.reid@btconnect.com","good","ok","no","no"
"kate@appletreenurseryschools.co.uk","good","ok","no","no"
"kate@chrysalisnursery.co.uk","good","ok","no","no"
"kate@fig-tree-day-nursery.co.uk","good","ok","no","no"
"kate@summerfielddaynursery.co.uk","good","ok","no","no"
"katesillett@btinternet.com","risky","unknown","yes","no"
"katey@kateyshouse.co.uk","good","ok","no","no"
"katherine.boydell@surestarthyndburn.co.uk","bad","invalid","no","no"
"kathryn.algar@btinternet.com","risky","unknown","yes","no"
"kathryn@busybunniesnirsery.co.uk","bad","invalid","no","no"
"kathryn@littlefoxeschildcare.co.uk","risky","catch_all","no","no"
"katie.wilkinson@cccad.co.uk","good","ok","no","no"
"katie@nkchildcare.co.uk","good","ok","no","no"
"katiecryer@tiddlywinksnursery.com","good","ok","no","no"
"katsalloo.honeybearnursery@outlook.com","risky","unknown","yes","no"
"katy.humpage@taw.org.uk","risky","unknown","no","no"
"kay@littlebearsnursery.co.uk","good","ok","no","no"
"kayfynn@kidsplaychildcare.co.uk","good","ok","no","no"
"keeley.h@hotmail.co.uk","good","ok","yes","no"
"keith@thecastlenursery.co.uk","good","ok","no","no"
"kelliestratton@purplewillows.co.uk","risky","catch_all","no","no"
"kelly.tongue@little-sunshines.com","risky","catch_all","no","no"
"kelly@bramblewooddaynursery.co.uk","good","ok","no","no"
"kelly@firstlearnersnursery.com","risky","catch_all","no","no"
"kelly@littleexplorersdaycare.co.uk","good","ok","no","no"
"kelly@rosewooddaynursery.onmicrosoft.com","risky","catch_all","no","no"
"kellygarofalo@towerhillnursery.co.uk","bad","invalid","no","no"
"kemble@gooseberrybushdaynursery.co.uk","good","ok","no","no"
"kenilworth@brighthorizons.com","good","ok","no","no"
"kensington@maggieandrose.com","bad","invalid","no","no"
"kent@glebekids.co.uk","risky","catch_all","no","no"
"kentishtown@lgdngroup.com","good","ok","no","no"
"kentonpark.manager@kidsplanetdaynurseries.co.uk","good","ok","no","no"
"keren@kerennursery.com","bad","invalid","no","no"
"kern@beaconedu.uk","good","ok","no","no"
"kerry.miller5@btinternet.com","risky","unknown","yes","no"
"kerry.ogrady@allsaintsbedworth.covmat.org","good","ok","no","no"
"kerry.scallywags@googlemail.com","good","ok","yes","no"
"kerry@brightbeginnings.org.uk","good","ok","no","no"
"kerry@edwaltonchildcare.co.uk","risky","catch_all","no","no"
"kew@brighthorizons.com","good","ok","no","no"
"keynsham@orchardchildcare.co.uk","bad","invalid","no","no"
"keynsham@snapdragonsnursery.com","risky","catch_all","no","no"
"khadijeh@hotmail.co.uk","good","ok","yes","no"
"khilna.shah@brightstars-nurseries.com","risky","catch_all","no","no"
"kiddibedford@childcare.uk.com","bad","invalid","no","no"
"kiddicreche.schoolhouse@gmail.com","good","ok","yes","no"
"kiddiecatspreschool@gmail.com","good","ok","yes","no"
"kiddieklouddaynursery@gmail.com","good","ok","yes","no"
"kiddieskorner74@yahoo.co.uk","risky","unknown","yes","no"
"kiddiespalace2019@gmail.com","good","ok","yes","no"
"kiddikinsnn@yahoo.co.uk","risky","unknown","yes","no"
"kiddiwinksnursery3@gmail.com","good","ok","yes","no"
"kiddycarenursery@outlook.com","risky","unknown","yes","no"
"kids.corner@justchildcare.co.uk","good","ok","no","no"
"kids@coneygarthfarmdaynursery.co.uk","good","ok","no","no"
"kids@flyingstartdaynursery.com","good","ok","no","no"
"kidsaloud@hotmail.co.uk","good","ok","yes","no"
"kidsclub@whitehousenurseries.co.uk","good","ok","no","no"
"kidsclubcabin@hotmail.com","good","ok","yes","no"
"kidsgowildrv@gmail.com","good","ok","yes","no"
"kidswreck14@gmail.com","good","ok","yes","no"
"kidzchoicehammclose@gmail.com","good","ok","yes","no"
"kidzcityltd@gmail.com","good","ok","yes","no"
"kidzlandnursery2@live.co.uk","good","ok","yes","no"
"kidzstepskindergarten@mail.co.uk","good","ok","no","no"
"kiln.hill@yahoo.co.uk","risky","unknown","yes","no"
"kim@nurseryinthepark.co.uk","good","ok","no","no"
"kimberley@buttercupcorner.co.uk","good","ok","no","no"
"kimberworthmanager@kidsworld-childcare.co.uk","good","ok","no","no"
"kimgamble@outlook.com","risky","unknown","yes","no"
"kindergarten@manorhousenursery.co.uk","good","ok","no","no"
"kindergartenkidsnursery@gmail.com","good","ok","yes","no"
"kinetonplaygroup@gmail.com","good","ok","yes","no"
"kings.joan@icloud.com","good","ok","yes","no"
"kingsburyplaygroup@welearn365.com","good","ok","no","no"
"kingsclere@completechildcare.co.uk","good","ok","no","no"
"kingshall@fennies.com","good","ok","no","no"
"kingsheath@lilliputonline.co.uk","risky","catch_all","no","no"
"kingshill@brighthorizons.com","good","ok","no","no"
"kingsmere@busybees.com","good","ok","no","no"
"kingsnorth@cherrytreens.co.uk","good","ok","no","no"
"kingston@brighthorizons.com","good","ok","no","no"
"kingstonoffice@funfestholidayclub.co.uk","good","ok","no","no"
"kingstonvictoriaroad@brighthorizons.com","good","ok","no","no"
"kingsway.channings@gmail.com","good","ok","yes","no"
"kingswood@eyced.co.uk","risky","catch_all","no","no"
"kingswood@littleoaksdaynurseryandpreschool.com","good","ok","no","no"
"kingswoodschool@tiscali.co.uk","good","ok","yes","no"
"kirkdale@heydays-nursery.co.uk","risky","catch_all","no","no"
"kirsty@sunbeamsdaycare.co.uk","good","ok","no","no"
"kirstybuildingblocks@outlook.com","risky","unknown","yes","no"
"kirstypotts22@gmail.com","good","ok","yes","no"
"kirton@appletreedaynursery.co.uk","risky","catch_all","no","no"
"klycomnurserymanager@aol.com","good","ok","yes","no"
"knutsfordoffice@kidsallowed.com","bad","invalid","no","no"
"kporter@thebeaconacademy.org","good","ok","no","no"
"kristavaldaycare@gmail.com","good","ok","yes","no"
"kristina@greenoaksdaynursery.com","good","ok","no","no"
"krmanager@littleripley.co.uk","risky","catch_all","no","no"
"ktkatemitchell@aol.com","good","ok","yes","no"
"kumaran95@hotmail.com","good","ok","yes","no"
"kylie@fenwoodnursery.co.uk","good","ok","no","no"
"l.gundersen@bhps-staff.co.uk","good","ok","no","no"
"la.dawson@btinternet.com","risky","unknown","yes","no"
"ladybird.gosforth@outlook.com","risky","unknown","yes","no"
"ladybird.scotswood@live.co.uk","good","ok","yes","no"
"ladybirdchildcare@hotmail.co.uk","good","ok","yes","no"
"ladybirds.nursery@outlook.com","risky","unknown","yes","no"
"ladybirds@mail.com","good","ok","yes","no"
"ladybridgepreschoolbolton@outook.com","risky","catch_all","no","no"
"ladybugsandslugs@gmail.com","good","ok","yes","no"
"ladygrove.centredirector@busybees.com","good","ok","no","no"
"lafsn@littleachievers.co.uk","good","ok","no","no"
"lakna_r@yahoo.co.uk","risky","unknown","yes","no"
"lammasgreen@live.co.uk","good","ok","yes","no"
"lanefields@aol.com","good","ok","yes","no"
"lanefieldsatdaisychain@aol.co.uk","risky","catch_all","no","no"
"langley@toadhall-nursery.co.uk","risky","catch_all","no","no"
"langleypark@fennies.com","good","ok","no","no"
"larissa@perfectstartmontessori.com","bad","invalid","no","no"
"laryne@kingfisherkindergarten.uk","risky","unknown","no","no"
"laufs@littleachievers.co.uk","good","ok","no","no"
"laura.dawson@kidsplanetdaynurseries.co.uk","good","ok","no","no"
"laura.sines@twizzletops.co.uk","bad","invalid","no","no"
"laura.williams@michild.group","risky","catch_all","no","no"
"laura@children-families.org","good","ok","no","no"
"laura@cleverbeesnursery.co.uk","good","ok","no","no"
"lauragapski@brightsparks-nursery.co.uk","good","ok","no","no"
"lauralwilkinson88@gmail.com","good","ok","yes","no"
"laurelschildcareltd@gmail.com","good","ok","yes","no"
"lauren@danceboxacademy.co.uk","risky","catch_all","no","no"
"lauriemccarten@creativehandschildcare.com","risky","catch_all","no","no"
"lavenders.nursery@childbase.com","good","ok","no","no"
"lbdaynursery@outlook.com","risky","unknown","yes","no"
"lbenquiries@aristotots.com","risky","catch_all","no","no"
"lbyas@hotmail.co.uk","good","ok","yes","no"
"leader.rmop@outlook.com","risky","unknown","yes","no"
"leamington@explorelearning.co.uk","risky","catch_all","no","no"
"leamingtonspa.centredirector@busybees.com","good","ok","no","no"
"leanne.slavin@kidsplanetdaynurseries.co.uk","good","ok","no","no"
"leanne@littleexplorersdaynursery.co.uk","good","ok","no","no"
"leapaheaddaynursery@gmail.com","good","ok","yes","no"
"learnaidnursery@gmail.com","good","ok","yes","no"
"learnandgrowchildcareltd@gmail.com","good","ok","yes","no"
"learning@rectorygardenmontessori.co.uk","good","ok","no","yes"
"learninginearlyyears@gmail.com","good","ok","yes","no"
"learningtree@storal.com","good","ok","no","no"
"learningtree10@aol.co.uk","risky","catch_all","no","no"
"learningtreederby@outlook.com","risky","unknown","yes","no"
"learntoleap@hotmail.co.uk","good","ok","yes","no"
"leatherhead@brighthorizons.com","good","ok","no","no"
"leavesden@thewonderworks.co.uk","good","ok","no","no"
"ledsham@busy05.co.uk","risky","catch_all","no","no"
"lee@littlepumpkinsnursery.com","good","ok","no","no"
"leeanne.howden@yahoo.co.uk","risky","unknown","yes","no"
"leeds@brighthorizons.com","good","ok","no","yes"
"leedsfarsley@busybees.com","good","ok","no","no"
"leedsheadingley.centredirector@busybees.com","good","ok","no","no"
"leicester.meridianpark@busybees.com","good","ok","no","no"
"leicesteroadby.manager@busybees.com","good","ok","no","no"
"leigh@brooklandschildcare.co.uk","good","ok","no","no"
"leigh@kidsplanetdaynurseries.co.uk","good","ok","no","no"
"leigh@littlegigglesnursery.co.uk","good","ok","no","no"
"leila.blakcori@secretgardennw3.co.uk","good","ok","no","no"
"leila@gardenschildcare.co.uk","good","ok","no","no"
"lena_p_10@hotmail.co.uk","good","ok","yes","no"
"leocubs2003@yahoo.co.uk","risky","unknown","yes","no"
"leopoldpalmer@gmail.com","good","ok","yes","no"
"lepton@kidsplanetdaynurseries.co.uk","good","ok","no","no"
"lesley.parlane@clevelandsprepschool.co.uk","good","ok","no","no"
"lesley.reedie@wdnltd.co.uk","good","ok","no","no"
"lesley@jubileedaynursery.co.uk","risky","catch_all","no","no"
"lesley@littleoaks-childcare.co.uk","risky","catch_all","no","no"
"lespetitssunshine@hotmail.com","good","ok","yes","no"
"letchworth@busybees.com","good","ok","no","no"
"lewisham@brighthorizons.com","good","ok","no","no"
"lewisham@busybees.com","good","ok","no","no"
"lewisham@happywoods.co.uk","good","ok","no","no"
"lewishamsomali@hotmail.co.uk","good","ok","yes","no"
"leytonstone.manager@busybees.com","good","ok","no","no"
"leytonstone@giggletotsdaynursery.co.uk","bad","invalid","no","no"
"lginurseries@gmail.com","good","ok","yes","no"
"lgns@btconnect.com","good","ok","no","no"
"lgr.elvington@tosn.co.uk","good","ok","no","no"
"lgr.haxby@tosn.co.uk","good","ok","no","no"
"lgr.minsteryard@tosn.co.uk","good","ok","no","no"
"lgr.poppleton@tosn.co.uk","good","ok","no","no"
"lgr.tadcasterroad@tosn.co.uk","good","ok","no","no"
"lichfield@footstepsnurseries.co.uk","good","ok","no","no"
"lietutis2010@gmail.com","good","ok","yes","no"
"lilchampsnursery@gmail.com","good","ok","yes","no"
"liliputdaynursery@yahoo.co.uk","good","ok","yes","no"
"lilysdaynurseryltd@gmail.com","good","ok","yes","no"
"lime.grove@childbase.com","good","ok","no","no"
"limetreenursery@hotmail.com","good","ok","yes","no"
"limetreenursery4@gmail.com","good","ok","yes","no"
"linacreroad.manager@kidsplanetdaynurseries.co.uk","good","ok","no","no"
"lincolngardensltd@yahoo.co.uk","risky","unknown","yes","no"
"linda.dargan@wishingwellnursery.co.uk","risky","catch_all","no","no"
"linda@kidzkabin.com","good","ok","no","no"
"lindenhousedaynursery@gmail.com","good","ok","yes","no"
"linkschildcare@gmail.com","good","ok","yes","no"
"linthwaite@kidsplanetdaynurseries.co.uk","good","ok","no","no"
"linzi@bumblesdaynursery.org.uk","good","ok","no","no"
"lisa.roberts@homelanddaynursery.co.uk","risky","catch_all","no","no"
"lisa.spinks@actionforchildren.org.uk","good","ok","no","no"
"lisa@amberleynursery.co.uk","good","ok","no","no"
"lisa@evergreenfutures.co.uk","good","ok","no","no"
"lisa@orchardchildcare.co.uk","good","ok","no","no"
"lisa@paskalsnursery.com","risky","catch_all","no","no"
"lisa@riversidenursery.info","risky","catch_all","no","no"
"lisa@theeyc.co.uk","risky","catch_all","no","no"
"lisasutcliffe@allstarschildcareltd.co.uk","good","ok","no","no"
"litherland@kidsplanetdaynurseries.co.uk","good","ok","no","no"
"little.darlings@justchildcare.co.uk","good","ok","no","no"
"little.learners@btconnect.com","good","ok","no","no"
"little.monsters.2222@gmail.com","good","ok","yes","no"
"little.oaks@justchildcare.co.uk","good","ok","no","no"
"little.oaks1@btconnect.com","good","ok","no","no"
"little@starsdaynursery.co.uk","bad","invalid","no","no"
"littleacerspreschool@hotmail.com","good","ok","yes","no"
"littleacornox11@gmail.com","good","ok","yes","no"
"littleacorns.ltd@btconnect.com","good","ok","no","no"
"littleacorns@beechesgroup.co.uk","good","ok","no","no"
"littleacorns@justchildcare.co.uk","good","ok","no","no"
"littleacorns@maryvalenurseries.co.uk","good","ok","no","no"
"littleacornschesterfield@live.co.uk","good","ok","yes","no"
"littleacornschildcaremanager23@gmail.com","good","ok","yes","no"
"littleacornssouthmoor@aol.com","good","ok","yes","no"
"littleangels.nursery@virgin.net","bad","invalid","yes","no"
"littleangels@michild.group","risky","catch_all","no","no"
"littleangelsbedlington@gmail.com","good","ok","yes","no"
"littleangelscvps@gmail.com","good","ok","yes","no"
"littleangelsdaynursery@hotmail.com","good","ok","yes","no"
"littleangelsfenham@gmail.com","good","ok","yes","no"
"littleangelsgolborne@hotmail.co.uk","good","ok","yes","no"
"littleangelsnorton@hotmail.co.uk","good","ok","yes","no"
"littleangelsnurseryschool@yahoo.co.uk","risky","unknown","yes","no"
"littleangelsoffice@gmail.com","good","ok","yes","no"
"littlebearschapelhouse@yahoo.co.uk","risky","unknown","yes","no"
"littlebearsdaynursery@yahoo.co.uk","risky","unknown","yes","no"
"littlebearstrevdrive@yahoo.com","risky","unknown","yes","no"
"littlebeaverltd@aol.com","good","ok","yes","no"
"littlebeeches@btc-trust.org","good","ok","no","no"
"littleblossoms123@icloud.com","good","ok","yes","no"
"littleblossomschildminding@hotmail.com","good","ok","yes","no"
"littleblossomsnurseryschool@gmail.com","good","ok","yes","no"
"littlebrookacc@yahoo.com","risky","unknown","yes","no"
"littlebuddiesbowstreet@gmail.com","good","ok","yes","no"
"littlebuttons.co.uk@googlemail.com","good","ok","yes","no"
"littleclownsnursery@gmail.com","good","ok","yes","no",""
"littlecorkersdaynursery@outlook.com","risky","unknown","yes","no"
"littlecottagenursery@hotmail.co.uk","good","ok","yes","no"
"littlecrickets@outlook.com","risky","unknown","yes","no"
"littlecubs@glowchurch.com","good","ok","no","no"
"littlediamondsnursery@yahoo.co.uk","risky","unknown","yes","no"
"littlediscoveries@sslcic.co.uk","good","ok","no","no"
"littledolphinsdaynursery@hotmail.co.uk","good","ok","yes","no"
"littledragonsnursery@yahoo.com","risky","unknown","yes","no"
"littledreamsdaynursery@gmail.com","good","ok","yes","no"
"littleducklingsdaynursery@gmail.com","good","ok","yes","no"
"littleeinsteinsdaynursery@googlemail.com","good","ok","yes","no"
"littleeinsteinsdenaby@gmail.com","good","ok","yes","no"
"littleexplorers@mail.com","good","ok","yes","no"
"littleexplorersmw@outlook.com","risky","unknown","yes","no"
"littleexplorersnursery@hotmail.com","good","ok","yes","no"
"littlefeet04@hotmail.co.uk","good","ok","yes","no"
"littlefingerprints@btinternet.com","risky","unknown","yes","no"
"littlefingersdaynursery@msn.com","good","ok","yes","no"
"littlefreddiesns@aol.com","good","ok","yes","no"
"little-friends@uwclub.net","good","ok","no","no"
"littlefrogs@btconnect.com","good","ok","no","no"
"littlegems-gom@outlook.com","risky","unknown","yes","no"
"littlegemsmontessori@outlook.com","risky","unknown","yes","no"
"littlegemsnursery@hotmail.com","good","ok","yes","no"
"littlegoblins@outlook.com","risky","unknown","yes","no"
"littlegreennurseries@gmail.com","good","ok","yes","no"
"littlegregs3506@welearn365.com","good","ok","no","no"
"littlegremlins2015@gmail.com","good","ok","yes","no"
"littleharvards@plo-nurseries.co.uk","bad","invalid","no","no"
"littleheartscranleigh@yahoo.com","risky","unknown","yes","no"
"littleimp23@googlemail.com","good","ok","yes","no"
"littlejemscs@gmail.com","good","ok","yes","no"
"littlejewelsps@aol.com","good","ok","yes","no"
"littlejourneys1@hotmail.com","good","ok","yes","no"
"littlekidskingdomsite1@outlook.com","risky","unknown","yes","no"
"littlelambspreschool@live.co.uk","good","ok","yes","no"
"littlelarksdaynursery@gmail.com","good","ok","yes","no"
"littlelathamfarmers@outlook.com","risky","unknown","yes","no"
"littleleadersframlingham@gmail.com","good","ok","yes","no"
"littleleadersmelton@gmail.com","good","ok","yes","no"
"littlelearners@gmail.com","good","ok","yes","no"
"littlelearners_in_clapham@hotmail.com","good","ok","yes","no"
"littlelearnerscamphill@outlook.com","risky","unknown","yes","no"
"littlelearnerspreschool@hotmail.co.uk","good","ok","yes","no"
"littlelegs.nursery@yahoo.co.uk","good","ok","yes","no"
"littleleprechauns@hotmail.co.uk","good","ok","yes","no"
"littlelever.manager@kidsplanetdaynurseries.co.uk","good","ok","no","no"
"littlemeadowsbarnardcastle@outlook.com","risky","unknown","yes","no"
"littlemindsdaynursery@outlook.com","risky","unknown","yes","no"
"littlemindseducation@outlook.com","risky","unknown","yes","no"
"littlemissmuffet@btconnect.com","good","ok","no","no"
"littlemonstersanslow@hotmail.com","good","ok","yes","no"
"littlemore.centredirector@busybees.com","good","ok","no","no"
"littlenipperschildcare@gmail.com","good","ok","yes","no"
"littleoakpreschool@aol.com","good","ok","yes","no"
"littleowls-carlisle@outlook.com","risky","unknown","yes","no"
"littleowlsnurserymackworth@gmail.com","good","ok","yes","no"
"littleowlssouth@gmail.com","good","ok","yes","no"
"littleowlswest@gmail.com","good","ok","yes","no"
"littlepandas.preschool@gmail.com","good","ok","yes","no"
"littlepeople123@hotmail.co.uk","good","ok","yes","no"
"littlepeoplesmontessori@yahoo.co.uk","risky","unknown","yes","no"
"littlequackersaylesford@yahoo.co.uk","risky","unknown","yes","no"
"littlerainbownursery@outlook.com","risky","unknown","yes","no"
"littlerainbowsacademy1@gmail.com","good","ok","yes","no"
"littlerainbowsdaynursery@outlook.com","risky","unknown","yes","no"
"littlerainbowsdaynursery@yahoo.co.uk","risky","unknown","yes","no"
"littlerascals425@hotmail.com","good","ok","yes","no"
"littlerascalsdon@aol.com","good","ok","yes","no"
"littlerobins1@icloud.com","good","ok","yes","no"
"littlerockets@hotmail.co.uk","good","ok","yes","no"
"littlescholars@live.co.uk","good","ok","yes","no"
"littlescholarsnursery@outlook.com","risky","unknown","yes","no"
"littleschoolhouse@eyced.co.uk","risky","catch_all","no","no"
"littlescribblersnursery@gmail.com","good","ok","yes","no"
"littleshoesnursery@gmail.com","good","ok","yes","no"
"littlesparksnursery@outlook.com","risky","unknown","yes","no"
"littlesparrowsdaynursery@outlook.com","risky","unknown","yes","no"
"littlestars.didcot@brighthorizons.com","good","ok","no","no"
"littlestarsatherstone@yahoo.com","risky","unknown","yes","no"
"littlestarsjbza2013@yahoo.co.uk","risky","unknown","yes","no"
"littlestarslarkfield@gmail.com","good","ok","yes","no"
"littlestarsmancetter@yahoo.com","risky","unknown","yes","no"
"littlesteps1999@gmail.com","good","ok","yes","no"
"littlesunshines.upwell@gmail.com","good","ok","yes","no"
"littletigers@littletigersnursery.co.uk","good","ok","no","no"
"littletinkersdaynursery@gmail.com","good","ok","yes","no"
"littletotsnursery@outlook.com","risky","unknown","yes","no"
"littletreasurelt@gmail.com","good","ok","yes","no"
"littlewavesdaycare@hotmail.co.uk","good","ok","yes","no"
"littlewellingtonschildcare@gmail.com","good","ok","yes","no"
"littlewendyhouse@hotmail.co.uk","good","ok","yes","no"
"littlewisppreschool.hedgeend@gmail.com","good","ok","yes","no"
"littlewisppreschool.hilltops@gmail.com","good","ok","yes","no"
"lizbanjo@googlemail.com","good","ok","yes","no"
"lizhill2006@yahoo.co.uk","good","ok","yes","no"
"lizscoular@sawthegap.com","good","ok","no","no"
"lizzie@brightbeginningsdaynurseries.com","bad","invalid","no","no"
"lizzie@ellanday-nurseries.co.uk","good","ok","no","no"
"lizzie@manordaynurseries.co.uk","good","ok","no","no"
"lkearne@trhat.org","good","ok","no","no"
"lodge@brighterfuturesforchildren.org","risky","catch_all","no","no"
"lodgepark@sneakerschildcareltd.co.uk","good","ok","no","no"
"lollipops88@btconnect.com","good","ok","no","no"
"london.excel@busybees.com","good","ok","no","no"
"londonharrow.manager@busybees.com","good","ok","no","no"
"londonhead@darulmadinah.co.uk","risky","catch_all","no","no"
"londonlane@fennies.com","good","ok","no","no"
"londsasky@gmail.com","good","ok","yes","no"
"longbarn@witwchildcare.co.uk","risky","catch_all","no","no"
"longfield@brighthorizons.com","good","ok","no","no"
"longford@littlebrooknurseries.com","risky","catch_all","no","no"
"loobyloos.nursery@outlook.com","risky","unknown","yes","no"
"lor@happyhoursnursery.co.uk","good","ok","no","no",""
"lorraine.wonderland@ymail.com","risky","unknown","yes","no"
"lorraine@cdns-banbury.co.uk","good","ok","no","no"
"lorraine@cherrypipsdaynursery.co.uk","risky","catch_all","no","no"
"lorraine@ellanday-nurseries.co.uk","good","ok","no","no"
"lorraine@wagtailsnursery.com","bad","invalid","no","no"
"lottiejones@onsidecoaching.co.uk","good","ok","no","no"
"lou.1973@live.co.uk","good","ok","yes","no"
"loucasx@btinternet.com","risky","unknown","yes","no"
"loughborough@busybees.com","good","ok","no","no"
"louisa@peapodsnurseryschool.com","good","ok","no","no"
"louise.hayes@firstfirendsltd.co.uk","bad","invalid","no","no"
"louise.hayes@firstfriendsltd.co.uk","good","ok","no","no"
"louise.kirtonkites@gmail.com","good","ok","yes","no"
"louise@nutkinsdaynursery.co.uk","risky","catch_all","no","no"
"louise@tghns.com","good","ok","no","no"
"louise_trenchtots@yahoo.co.uk","risky","unknown","yes","no"
"louisep.earlydays@gmail.com","good","ok","yes","no"
"louisethorn1@hotmail.com","good","ok","yes","no"
"lovebeinglittle@justchildcare.co.uk","good","ok","no","no"
"lowerearley@completechildcare.co.uk","good","ok","no","no"
"lowesmoornursery@gmail.com","good","ok","yes","no"
"lowtown.centredirector@busybees.com","good","ok","no","no"
"lp@kzngroup.co.uk","good","ok","no","no"
"lpoh@justchildcare.co.uk","good","ok","no","no"
"lr@kzngroup.co.uk","good","ok","no","no"
"lsst@loxford.net","good","ok","no","no"
"ltacornsyork@outlook.com","risky","unknown","yes","no"
"lthomson@wmbchildcare.co.uk","bad","invalid","no","no"
"luanslittlepeopleltdworksop@hotmail.com","good","ok","yes","no"
"lucia.federici@mountcarmelkindergarten.co.uk","good","ok","no","no"
"lucinda@youngenglandkindergarten.co.uk","good","ok","no","no"
"lucy.butterworth@kidsplanetdaynurseries.co.uk","good","ok","no","no"
